X,Y,Type,Impassable,SlopeLeft,SlopeRight,Sound,Deathly,Clear
23,23,stone_floor_base,True,0,0,,False,False
23,24,stone_floor_base,True,0,0,,False,False
23,25,stone_floor_base,True,0,0,,False,False
23,26,stone_floor_base,True,0,0,,False,False
23,27,stone_floor_base,True,0,0,,False,False
24,0,stone_0,False,0,0,,False,False
24,1,stone_3,False,0,0,,False,False
24,2,stone_3,False,0,0,,False,False
24,3,stone_1,False,0,0,,False,False
24,4,stone_0,False,0,0,,False,False
24,5,stone_3,False,0,0,,False,False
24,6,stone_1,False,0,0,,False,False
24,7,stone_2,False,0,0,,False,False
24,8,stone_floor,True,0,0,,False,False
24,9,stone_floor_base,True,0,0,,False,False
24,10,stone_floor_base,True,0,0,,False,False
24,11,stone_floor_base,True,0,0,,False,False
24,12,stone_floor_base,True,0,0,,False,False
24,13,stone_floor_base,True,0,0,,False,False
24,14,stone_floor_base,True,0,0,,False,False
24,15,stone_floor_base,True,0,0,,False,False
24,16,stone_floor_base,True,0,0,,False,False
24,17,stone_floor_base,True,0,0,,False,False
24,18,stone_floor_base,True,0,0,,False,False
24,19,stone_floor_base,True,0,0,,False,False
24,20,stone_floor_base,True,0,0,,False,False
24,21,stone_floor_base,True,0,0,,False,False
24,22,stone_floor_base,True,0,0,,False,False
24,23,stone_floor_base,True,0,0,,False,False
24,24,stone_floor_base,True,0,0,,False,False
24,25,stone_floor_base,True,0,0,,False,False
24,26,stone_floor_base,True,0,0,,False,False
24,27,stone_floor_base,True,0,0,,False,False
25,0,stone_1,False,0,0,,False,False
25,1,stone_0,False,0,0,,False,False
25,2,stone_1,False,0,0,,False,False
25,3,stone_3,False,0,0,,False,False
25,4,stone_0,False,0,0,,False,False
25,5,stone_0,False,0,0,,False,False
25,6,stone_3,False,0,0,,False,False
25,7,stone_3,False,0,0,,False,False
25,8,stone_floor,True,0,0,,False,False
25,9,stone_floor_base,True,0,0,,False,False
25,10,stone_floor_base,True,0,0,,False,False
25,11,stone_floor_base,True,0,0,,False,False
25,12,stone_floor_base,True,0,0,,False,False
25,13,stone_floor_base,True,0,0,,False,False
25,14,stone_floor_base,True,0,0,,False,False
25,15,stone_floor_base,True,0,0,,False,False
25,16,stone_floor_base,True,0,0,,False,False
25,17,stone_floor_base,True,0,0,,False,False
25,18,stone_floor_base,True,0,0,,False,False
25,19,stone_floor_base,True,0,0,,False,False
25,20,stone_floor_base,True,0,0,,False,False
25,21,stone_floor_base,True,0,0,,False,False
25,22,stone_floor_base,True,0,0,,False,False
25,23,stone_floor_base,True,0,0,,False,False
25,24,stone_floor_base,True,0,0,,False,False
25,25,stone_floor_base,True,0,0,,False,False
25,26,stone_floor_base,True,0,0,,False,False
25,27,stone_floor_base,True,0,0,,False,False
26,0,stone_3,False,0,0,,False,False
26,1,stone_0,False,0,0,,False,False
26,2,stone_0,False,0,0,,False,False
26,3,stone_0,False,0,0,,False,False
26,4,stone_1,False,0,0,,False,False
26,5,stone_2,False,0,0,,False,False
26,6,stone_2,False,0,0,,False,False
26,7,stone_0,False,0,0,,False,False
26,8,stone_floor,True,0,0,,False,False
26,9,stone_floor_base,True,0,0,,False,False
26,10,stone_floor_base,True,0,0,,False,False
26,11,stone_floor_base,True,0,0,,False,False
26,12,stone_floor_base,True,0,0,,False,False
26,13,stone_floor_base,True,0,0,,False,False
26,14,stone_floor_base,True,0,0,,False,False
26,15,stone_floor_base,True,0,0,,False,False
26,16,stone_floor_base,True,0,0,,False,False
26,17,stone_floor_base,True,0,0,,False,False
26,18,stone_floor_base,True,0,0,,False,False
26,19,stone_floor_base,True,0,0,,False,False
26,20,stone_floor_base,True,0,0,,False,False
26,21,stone_floor_base,True,0,0,,False,False
26,22,stone_floor_base,True,0,0,,False,False
26,23,stone_floor_base,True,0,0,,False,False
26,24,stone_floor_base,True,0,0,,False,False
26,25,stone_floor_base,True,0,0,,False,False
26,26,stone_floor_base,True,0,0,,False,False
26,27,stone_floor_base,True,0,0,,False,False
27,0,stone_3,False,0,0,,False,False
27,1,stone_0,False,0,0,,False,False
27,2,stone_3,False,0,0,,False,False
27,3,stone_0,False,0,0,,False,False
27,4,stone_0,False,0,0,,False,False
27,5,stone_0,False,0,0,,False,False
27,6,stone_2,False,0,0,,False,False
27,7,stone_3,False,0,0,,False,False
27,8,stone_floor,True,0,0,,False,False
27,9,stone_floor_base,True,0,0,,False,False
27,10,stone_floor_base,True,0,0,,False,False
27,11,stone_floor_base,True,0,0,,False,False
27,12,stone_floor_base,True,0,0,,False,False
27,13,stone_floor_base,True,0,0,,False,False
27,14,stone_floor_base,True,0,0,,False,False
27,15,stone_floor_base,True,0,0,,False,False
27,16,stone_floor_base,True,0,0,,False,False
27,17,stone_floor_base,True,0,0,,False,False
27,18,stone_floor_base,True,0,0,,False,False
27,19,stone_floor_base,True,0,0,,False,False
27,20,stone_floor_base,True,0,0,,False,False
27,21,stone_floor_base,True,0,0,,False,False
27,22,stone_floor_base,True,0,0,,False,False
27,23,stone_floor_base,True,0,0,,False,False
27,24,stone_floor_base,True,0,0,,False,False
27,25,stone_floor_base,True,0,0,,False,False
27,26,stone_floor_base,True,0,0,,False,False
27,27,stone_floor_base,True,0,0,,False,False
28,0,stone_3,False,0,0,,False,False
28,1,stone_0,False,0,0,,False,False
28,2,stone_2,False,0,0,,False,False
28,3,stone_3,False,0,0,,False,False
28,4,stone_3,False,0,0,,False,False
28,5,stone_0,False,0,0,,False,False
28,6,stone_1,False,0,0,,False,False
28,7,stone_0,False,0,0,,False,False
28,8,stone_floor,True,0,0,,False,False
28,9,stone_floor_base,True,0,0,,False,False
28,10,stone_floor_base,True,0,0,,False,False
28,11,stone_floor_base,True,0,0,,False,False
28,12,stone_floor_base,True,0,0,,False,False
28,13,stone_floor_base,True,0,0,,False,False
28,14,stone_floor_base,True,0,0,,False,False
28,15,stone_floor_base,True,0,0,,False,False
28,16,stone_floor_base,True,0,0,,False,False
28,17,stone_floor_base,True,0,0,,False,False
28,18,stone_floor_base,True,0,0,,False,False
28,19,stone_floor_base,True,0,0,,False,False
28,20,stone_floor_base,True,0,0,,False,False
28,21,stone_floor_base,True,0,0,,False,False
28,22,stone_floor_base,True,0,0,,False,False
28,23,stone_floor_base,True,0,0,,False,False
28,24,stone_floor_base,True,0,0,,False,False
28,25,stone_floor_base,True,0,0,,False,False
28,26,stone_floor_base,True,0,0,,False,False
28,27,stone_floor_base,True,0,0,,False,False
29,0,stone_3,False,0,0,,False,False
29,1,stone_0,False,0,0,,False,False
29,2,stone_0,False,0,0,,False,False
29,3,stone_3,False,0,0,,False,False
29,4,stone_0,False,0,0,,False,False
29,5,stone_2,False,0,0,,False,False
29,6,stone_2,False,0,0,,False,False
29,7,stone_1,False,0,0,,False,False
29,8,stone_floor,True,0,0,,False,False
29,9,stone_floor_base,True,0,0,,False,False
29,10,stone_floor_base,True,0,0,,False,False
29,11,stone_floor_base,True,0,0,,False,False
29,12,stone_floor_base,True,0,0,,False,False
29,13,stone_floor_base,True,0,0,,False,False
29,14,stone_floor_base,True,0,0,,False,False
29,15,stone_floor_base,True,0,0,,False,False
29,16,stone_floor_base,True,0,0,,False,False
29,17,stone_floor_base,True,0,0,,False,False
29,18,stone_floor_base,True,0,0,,False,False
29,19,stone_floor_base,True,0,0,,False,False
29,20,stone_floor_base,True,0,0,,False,False
29,21,stone_floor_base,True,0,0,,False,False
29,22,stone_floor_base,True,0,0,,False,False
29,23,stone_floor_base,True,0,0,,False,False
29,24,stone_floor_base,True,0,0,,False,False
29,25,stone_floor_base,True,0,0,,False,False
29,26,stone_floor_base,True,0,0,,False,False
29,27,stone_floor_base,True,0,0,,False,False
30,0,stone_0,False,0,0,,False,False
30,1,stone_0,False,0,0,,False,False
30,2,stone_2,False,0,0,,False,False
30,3,stone_3,False,0,0,,False,False
30,4,stone_1,False,0,0,,False,False
30,5,stone_0,False,0,0,,False,False
30,6,stone_3,False,0,0,,False,False
30,7,stone_1,False,0,0,,False,False
30,8,stone_floor,True,0,0,,False,False
30,9,stone_floor_base,True,0,0,,False,False
30,10,stone_floor_base,True,0,0,,False,False
30,11,stone_floor_base,True,0,0,,False,False
30,12,stone_floor_base,True,0,0,,False,False
30,13,stone_floor_base,True,0,0,,False,False
30,14,stone_floor_base,True,0,0,,False,False
30,15,stone_floor_base,True,0,0,,False,False
30,16,stone_floor_base,True,0,0,,False,False
30,17,stone_floor_base,True,0,0,,False,False
30,18,stone_floor_base,True,0,0,,False,False
30,19,stone_floor_base,True,0,0,,False,False
30,20,stone_floor_base,True,0,0,,False,False
30,21,stone_floor_base,True,0,0,,False,False
30,22,stone_floor_base,True,0,0,,False,False
30,23,stone_floor_base,True,0,0,,False,False
30,24,stone_floor_base,True,0,0,,False,False
30,25,stone_floor_base,True,0,0,,False,False
30,26,stone_floor_base,True,0,0,,False,False
30,27,stone_floor_base,True,0,0,,False,False
31,0,stone_0,False,0,0,,False,False
31,1,stone_3,False,0,0,,False,False
31,2,stone_2,False,0,0,,False,False
31,3,stone_0,False,0,0,,False,False
31,4,stone_3,False,0,0,,False,False
31,5,stone_0,False,0,0,,False,False
31,6,stone_0,False,0,0,,False,False
31,7,stone_0,False,0,0,,False,False
31,8,stone_floor,True,0,0,,False,False
31,9,stone_floor_base,True,0,0,,False,False
31,10,stone_floor_base,True,0,0,,False,False
31,11,stone_floor_base,True,0,0,,False,False
31,12,stone_floor_base,True,0,0,,False,False
31,13,stone_floor_base,True,0,0,,False,False
31,14,stone_floor_base,True,0,0,,False,False
31,15,stone_floor_base,True,0,0,,False,False
31,16,stone_floor_base,True,0,0,,False,False
31,17,stone_floor_base,True,0,0,,False,False
31,18,stone_floor_base,True,0,0,,False,False
31,19,stone_floor_base,True,0,0,,False,False
31,20,stone_floor_base,True,0,0,,False,False
31,21,stone_floor_base,True,0,0,,False,False
31,22,stone_floor_base,True,0,0,,False,False
31,23,stone_floor_base,True,0,0,,False,False
31,24,stone_floor_base,True,0,0,,False,False
31,25,stone_floor_base,True,0,0,,False,False
31,26,stone_floor_base,True,0,0,,False,False
31,27,stone_floor_base,True,0,0,,False,False
32,0,stone_2,False,0,0,,False,False
32,1,stone_1,False,0,0,,False,False
32,2,stone_3,False,0,0,,False,False
32,3,stone_1,False,0,0,,False,False
32,4,stone_2,False,0,0,,False,False
32,5,stone_0,False,0,0,,False,False
32,6,stone_3,False,0,0,,False,False
32,7,stone_0,False,0,0,,False,False
32,8,stone_floor,True,0,0,,False,False
32,9,stone_floor_base,True,0,0,,False,False
32,10,stone_floor_base,True,0,0,,False,False
32,11,stone_floor_base,True,0,0,,False,False
32,12,stone_floor_base,True,0,0,,False,False
32,13,stone_floor_base,True,0,0,,False,False
32,14,stone_floor_base,True,0,0,,False,False
32,15,stone_floor_base,True,0,0,,False,False
32,16,stone_floor_base,True,0,0,,False,False
32,17,stone_floor_base,True,0,0,,False,False
32,18,stone_floor_base,True,0,0,,False,False
32,19,stone_floor_base,True,0,0,,False,False
32,20,stone_floor_base,True,0,0,,False,False
32,21,stone_floor_base,True,0,0,,False,False
32,22,stone_floor_base,True,0,0,,False,False
32,23,stone_floor_base,True,0,0,,False,False
32,24,stone_floor_base,True,0,0,,False,False
32,25,stone_floor_base,True,0,0,,False,False
32,26,stone_floor_base,True,0,0,,False,False
32,27,stone_floor_base,True,0,0,,False,False
33,0,stone_0,False,0,0,,False,False
33,1,stone_0,False,0,0,,False,False
33,2,stone_3,False,0,0,,False,False
33,3,stone_0,False,0,0,,False,False
33,4,stone_2,False,0,0,,False,False
33,5,stone_3,False,0,0,,False,False
33,6,stone_3,False,0,0,,False,False
33,7,stone_2,False,0,0,,False,False
33,8,stone_floor,True,0,0,,False,False
33,9,stone_floor_base,True,0,0,,False,False
33,10,stone_floor_base,True,0,0,,False,False
33,11,stone_floor_base,True,0,0,,False,False
33,12,stone_floor_base,True,0,0,,False,False
33,13,stone_floor_base,True,0,0,,False,False
33,14,stone_floor_base,True,0,0,,False,False
33,15,stone_floor_base,True,0,0,,False,False
33,16,stone_floor_base,True,0,0,,False,False
33,17,stone_floor_base,True,0,0,,False,False
33,18,stone_floor_base,True,0,0,,False,False
33,19,stone_floor_base,True,0,0,,False,False
33,20,stone_floor_base,True,0,0,,False,False
33,21,stone_floor_base,True,0,0,,False,False
33,22,stone_floor_base,True,0,0,,False,False
33,23,stone_floor_base,True,0,0,,False,False
33,24,stone_floor_base,True,0,0,,False,False
33,25,stone_floor_base,True,0,0,,False,False
33,26,stone_floor_base,True,0,0,,False,False
33,27,stone_floor_base,True,0,0,,False,False
34,0,stone_0,False,0,0,,False,False
34,1,stone_2,False,0,0,,False,False
34,2,stone_1,False,0,0,,False,False
34,3,stone_2,False,0,0,,False,False
34,4,stone_2,False,0,0,,False,False
34,5,stone_0,False,0,0,,False,False
34,6,stone_1,False,0,0,,False,False
34,7,stone_1,False,0,0,,False,False
34,8,stone_floor,True,0,0,,False,False
34,9,stone_floor_base,True,0,0,,False,False
34,10,stone_floor_base,True,0,0,,False,False
34,11,stone_floor_base,True,0,0,,False,False
34,12,stone_floor_base,True,0,0,,False,False
34,13,stone_floor_base,True,0,0,,False,False
34,14,stone_floor_base,True,0,0,,False,False
34,15,stone_floor_base,True,0,0,,False,False
34,16,stone_floor_base,True,0,0,,False,False
34,17,stone_floor_base,True,0,0,,False,False
34,18,stone_floor_base,True,0,0,,False,False
34,19,stone_floor_base,True,0,0,,False,False
34,20,stone_floor_base,True,0,0,,False,False
34,21,stone_floor_base,True,0,0,,False,False
34,22,stone_floor_base,True,0,0,,False,False
34,23,stone_floor_base,True,0,0,,False,False
34,24,stone_floor_base,True,0,0,,False,False
34,25,stone_floor_base,True,0,0,,False,False
34,26,stone_floor_base,True,0,0,,False,False
34,27,stone_floor_base,True,0,0,,False,False
35,0,stone_0,False,0,0,,False,False
35,1,stone_2,False,0,0,,False,False
35,2,stone_3,False,0,0,,False,False
35,3,stone_2,False,0,0,,False,False
35,4,stone_0,False,0,0,,False,False
35,5,stone_2,False,0,0,,False,False
35,6,stone_2,False,0,0,,False,False
35,7,stone_2,False,0,0,,False,False
35,8,stone_0,False,0,0,,False,False
35,9,stone_0,False,0,0,,False,False
35,10,stone_3,False,0,0,,False,False
35,11,lava_stone,False,0,0,,False,False
35,12,lava_floor,True,0,0,,True,False
35,13,black,True,0,0,,False,False
35,14,black,True,0,0,,False,False
35,15,black,True,0,0,,False,False
35,16,black,True,0,0,,False,False
35,17,black,True,0,0,,False,False
35,18,black,True,0,0,,False,False
35,19,black,True,0,0,,False,False
35,20,black,True,0,0,,False,False
35,21,black,True,0,0,,False,False
35,22,black,True,0,0,,False,False
35,23,black,True,0,0,,False,False
35,24,black,True,0,0,,False,False
35,25,black,True,0,0,,False,False
35,26,black,True,0,0,,False,False
35,27,black,True,0,0,,False,False
36,0,stone_2,False,0,0,,False,False
36,1,stone_2,False,0,0,,False,False
36,2,stone_2,False,0,0,,False,False
36,3,stone_2,False,0,0,,False,False
36,4,stone_3,False,0,0,,False,False
36,5,stone_3,False,0,0,,False,False
36,6,stone_3,False,0,0,,False,False
36,7,stone_3,False,0,0,,False,False
36,8,stone_3,False,0,0,,False,False
36,9,stone_1,False,0,0,,False,False
36,10,stone_0,False,0,0,,False,False
36,11,lava_stone,False,0,0,,False,False
36,12,lava_floor,True,0,0,,True,False
36,13,black,True,0,0,,False,False
36,14,black,True,0,0,,False,False
36,15,black,True,0,0,,False,False
36,16,black,True,0,0,,False,False
36,17,black,True,0,0,,False,False
36,18,black,True,0,0,,False,False
36,19,black,True,0,0,,False,False
36,20,black,True,0,0,,False,False
36,21,black,True,0,0,,False,False
36,22,black,True,0,0,,False,False
36,23,black,True,0,0,,False,False
36,24,black,True,0,0,,False,False
36,25,black,True,0,0,,False,False
36,26,black,True,0,0,,False,False
36,27,black,True,0,0,,False,False
37,0,stone_2,False,0,0,,False,False
37,1,stone_0,False,0,0,,False,False
37,2,stone_2,False,0,0,,False,False
37,3,stone_3,False,0,0,,False,False
37,4,stone_3,False,0,0,,False,False
37,5,stone_2,False,0,0,,False,False
37,6,stone_0,False,0,0,,False,False
37,7,stone_2,False,0,0,,False,False
37,8,stone_0,False,0,0,,False,False
37,9,stone_2,False,0,0,,False,False
37,10,stone_3,False,0,0,,False,False
37,11,lava_stone,False,0,0,,False,False
37,12,lava_floor,True,0,0,,True,False
37,13,black,True,0,0,,False,False
37,14,black,True,0,0,,False,False
37,15,black,True,0,0,,False,False
37,16,black,True,0,0,,False,False
37,17,black,True,0,0,,False,False
37,18,black,True,0,0,,False,False
37,19,black,True,0,0,,False,False
37,20,black,True,0,0,,False,False
37,21,black,True,0,0,,False,False
37,22,black,True,0,0,,False,False
37,23,black,True,0,0,,False,False
37,24,black,True,0,0,,False,False
37,25,black,True,0,0,,False,False
37,26,black,True,0,0,,False,False
37,27,black,True,0,0,,False,False
38,0,stone_2,False,0,0,,False,False
38,1,stone_2,False,0,0,,False,False
38,2,stone_1,False,0,0,,False,False
38,3,stone_0,False,0,0,,False,False
38,4,stone_3,False,0,0,,False,False
38,5,stone_0,False,0,0,,False,False
38,6,stone_0,False,0,0,,False,False
38,7,stone_0,False,0,0,,False,False
38,8,stone_floor,True,0,0,,False,False
38,9,stone_floor_base,True,0,0,,False,False
38,10,stone_floor_base,True,0,0,,False,False
38,11,stone_floor_base,True,0,0,,False,False
38,12,stone_floor_base,True,0,0,,False,False
38,13,stone_floor_base,True,0,0,,False,False
38,14,stone_floor_base,True,0,0,,False,False
38,15,stone_floor_base,True,0,0,,False,False
38,16,stone_floor_base,True,0,0,,False,False
38,17,stone_floor_base,True,0,0,,False,False
38,18,stone_floor_base,True,0,0,,False,False
38,19,stone_floor_base,True,0,0,,False,False
38,20,stone_floor_base,True,0,0,,False,False
38,21,stone_floor_base,True,0,0,,False,False
38,22,stone_floor_base,True,0,0,,False,False
38,23,stone_floor_base,True,0,0,,False,False
38,24,stone_floor_base,True,0,0,,False,False
38,25,stone_floor_base,True,0,0,,False,False
38,26,stone_floor_base,True,0,0,,False,False
38,27,stone_floor_base,True,0,0,,False,False
39,0,stone_0,False,0,0,,False,False
39,1,stone_0,False,0,0,,False,False
39,2,stone_3,False,0,0,,False,False
39,3,stone_0,False,0,0,,False,False
39,4,stone_3,False,0,0,,False,False
39,5,stone_1,False,0,0,,False,False
39,6,stone_1,False,0,0,,False,False
39,7,stone_2,False,0,0,,False,False
39,8,stone_floor,True,0,0,,False,False
39,9,stone_floor_base,True,0,0,,False,False
39,10,stone_floor_base,True,0,0,,False,False
39,11,stone_floor_base,True,0,0,,False,False
39,12,stone_floor_base,True,0,0,,False,False
39,13,stone_floor_base,True,0,0,,False,False
39,14,stone_floor_base,True,0,0,,False,False
39,15,stone_floor_base,True,0,0,,False,False
39,16,stone_floor_base,True,0,0,,False,False
39,17,stone_floor_base,True,0,0,,False,False
39,18,stone_floor_base,True,0,0,,False,False
39,19,stone_floor_base,True,0,0,,False,False
39,20,stone_floor_base,True,0,0,,False,False
39,21,stone_floor_base,True,0,0,,False,False
39,22,stone_floor_base,True,0,0,,False,False
39,23,stone_floor_base,True,0,0,,False,False
39,24,stone_floor_base,True,0,0,,False,False
39,25,stone_floor_base,True,0,0,,False,False
39,26,stone_floor_base,True,0,0,,False,False
39,27,stone_floor_base,True,0,0,,False,False
40,0,stone_0,False,0,0,,False,False
40,1,stone_3,False,0,0,,False,False
40,2,stone_3,False,0,0,,False,False
40,3,stone_3,False,0,0,,False,False
40,4,stone_0,False,0,0,,False,False
40,5,stone_3,False,0,0,,False,False
40,6,stone_2,False,0,0,,False,False
40,7,stone_2,False,0,0,,False,False
40,8,stone_floor,True,0,0,,False,False
40,9,stone_floor_base,True,0,0,,False,False
40,10,stone_floor_base,True,0,0,,False,False
40,11,stone_floor_base,True,0,0,,False,False
40,12,stone_floor_base,True,0,0,,False,False
40,13,stone_floor_base,True,0,0,,False,False
40,14,stone_floor_base,True,0,0,,False,False
40,15,stone_floor_base,True,0,0,,False,False
40,16,stone_floor_base,True,0,0,,False,False
40,17,stone_floor_base,True,0,0,,False,False
40,18,stone_floor_base,True,0,0,,False,False
40,19,stone_floor_base,True,0,0,,False,False
40,20,stone_floor_base,True,0,0,,False,False
40,21,stone_floor_base,True,0,0,,False,False
40,22,stone_floor_base,True,0,0,,False,False
40,23,stone_floor_base,True,0,0,,False,False
40,24,stone_floor_base,True,0,0,,False,False
40,25,stone_floor_base,True,0,0,,False,False
40,26,stone_floor_base,True,0,0,,False,False
40,27,stone_floor_base,True,0,0,,False,False
41,0,stone_1,False,0,0,,False,False
41,1,stone_1,False,0,0,,False,False
41,2,stone_3,False,0,0,,False,False
41,3,stone_3,False,0,0,,False,False
41,4,stone_3,False,0,0,,False,False
41,5,stone_3,False,0,0,,False,False
41,6,stone_3,False,0,0,,False,False
41,7,stone_3,False,0,0,,False,False
41,8,stone_floor,True,0,0,,False,False
41,9,stone_floor_base,True,0,0,,False,False
41,10,stone_floor_base,True,0,0,,False,False
41,11,stone_floor_base,True,0,0,,False,False
41,12,stone_floor_base,True,0,0,,False,False
41,13,stone_floor_base,True,0,0,,False,False
41,14,stone_floor_base,True,0,0,,False,False
41,15,stone_floor_base,True,0,0,,False,False
41,16,stone_floor_base,True,0,0,,False,False
41,17,stone_floor_base,True,0,0,,False,False
41,18,stone_floor_base,True,0,0,,False,False
41,19,stone_floor_base,True,0,0,,False,False
41,20,stone_floor_base,True,0,0,,False,False
41,21,stone_floor_base,True,0,0,,False,False
41,22,stone_floor_base,True,0,0,,False,False
41,23,stone_floor_base,True,0,0,,False,False
41,24,stone_floor_base,True,0,0,,False,False
41,25,stone_floor_base,True,0,0,,False,False
41,26,stone_floor_base,True,0,0,,False,False
41,27,stone_floor_base,True,0,0,,False,False
42,0,stone_2,False,0,0,,False,False
42,1,stone_0,False,0,0,,False,False
42,2,stone_0,False,0,0,,False,False
42,3,stone_0,False,0,0,,False,False
42,4,stone_3,False,0,0,,False,False
42,5,stone_0,False,0,0,,False,False
42,6,stone_0,False,0,0,,False,False
42,7,stone_3,False,0,0,,False,False
42,8,stone_floor,True,0,0,,False,False
42,9,stone_floor_base,True,0,0,,False,False
42,10,stone_floor_base,True,0,0,,False,False
42,11,stone_floor_base,True,0,0,,False,False
42,12,stone_floor_base,True,0,0,,False,False
42,13,stone_floor_base,True,0,0,,False,False
42,14,stone_floor_base,True,0,0,,False,False
42,15,stone_floor_base,True,0,0,,False,False
42,16,stone_floor_base,True,0,0,,False,False
42,17,stone_floor_base,True,0,0,,False,False
42,18,stone_floor_base,True,0,0,,False,False
42,19,stone_floor_base,True,0,0,,False,False
42,20,stone_floor_base,True,0,0,,False,False
42,21,stone_floor_base,True,0,0,,False,False
42,22,stone_floor_base,True,0,0,,False,False
42,23,stone_floor_base,True,0,0,,False,False
42,24,stone_floor_base,True,0,0,,False,False
42,25,stone_floor_base,True,0,0,,False,False
42,26,stone_floor_base,True,0,0,,False,False
42,27,stone_floor_base,True,0,0,,False,False
43,0,stone_1,False,0,0,,False,False
43,1,stone_0,False,0,0,,False,False
43,2,stone_2,False,0,0,,False,False
43,3,stone_2,False,0,0,,False,False
43,4,stone_3,False,0,0,,False,False
43,5,stone_3,False,0,0,,False,False
43,6,stone_0,False,0,0,,False,False
43,7,stone_3,False,0,0,,False,False
43,8,stone_floor,True,0,0,,False,False
43,9,stone_floor_base,True,0,0,,False,False
43,10,stone_floor_base,True,0,0,,False,False
43,11,stone_floor_base,True,0,0,,False,False
43,12,stone_floor_base,True,0,0,,False,False
43,13,stone_floor_base,True,0,0,,False,False
43,14,stone_floor_base,True,0,0,,False,False
43,15,stone_floor_base,True,0,0,,False,False
43,16,stone_floor_base,True,0,0,,False,False
43,17,stone_floor_base,True,0,0,,False,False
43,18,stone_floor_base,True,0,0,,False,False
43,19,stone_floor_base,True,0,0,,False,False
43,20,stone_floor_base,True,0,0,,False,False
43,21,stone_floor_base,True,0,0,,False,False
43,22,stone_floor_base,True,0,0,,False,False
43,23,stone_floor_base,True,0,0,,False,False
43,24,stone_floor_base,True,0,0,,False,False
43,25,stone_floor_base,True,0,0,,False,False
43,26,stone_floor_base,True,0,0,,False,False
43,27,stone_floor_base,True,0,0,,False,False
44,0,stone_0,False,0,0,,False,False
44,1,stone_3,False,0,0,,False,False
44,2,stone_2,False,0,0,,False,False
44,3,stone_0,False,0,0,,False,False
44,4,stone_2,False,0,0,,False,False
44,5,stone_2,False,0,0,,False,False
44,6,stone_2,False,0,0,,False,False
44,7,stone_0,False,0,0,,False,False
44,8,stone_floor,True,0,0,,False,False
44,9,stone_floor_base,True,0,0,,False,False
44,10,stone_floor_base,True,0,0,,False,False
44,11,stone_floor_base,True,0,0,,False,False
44,12,stone_floor_base,True,0,0,,False,False
44,13,stone_floor_base,True,0,0,,False,False
44,14,stone_floor_base,True,0,0,,False,False
44,15,stone_floor_base,True,0,0,,False,False
44,16,stone_floor_base,True,0,0,,False,False
44,17,stone_floor_base,True,0,0,,False,False
44,18,stone_floor_base,True,0,0,,False,False
44,19,stone_floor_base,True,0,0,,False,False
44,20,stone_floor_base,True,0,0,,False,False
44,21,stone_floor_base,True,0,0,,False,False
44,22,stone_floor_base,True,0,0,,False,False
44,23,stone_floor_base,True,0,0,,False,False
44,24,stone_floor_base,True,0,0,,False,False
44,25,stone_floor_base,True,0,0,,False,False
44,26,stone_floor_base,True,0,0,,False,False
44,27,stone_floor_base,True,0,0,,False,False
45,0,stone_0,False,0,0,,False,False
45,1,stone_0,False,0,0,,False,False
45,2,stone_0,False,0,0,,False,False
45,3,stone_0,False,0,0,,False,False
45,4,stone_0,False,0,0,,False,False
45,5,stone_0,False,0,0,,False,False
45,6,stone_3,False,0,0,,False,False
45,7,stone_0,False,0,0,,False,False
45,8,stone_floor,True,0,0,,False,False
45,9,stone_floor_base,True,0,0,,False,False
45,10,stone_floor_base,True,0,0,,False,False
45,11,stone_floor_base,True,0,0,,False,False
45,12,stone_floor_base,True,0,0,,False,False
45,13,stone_floor_base,True,0,0,,False,False
45,14,stone_floor_base,True,0,0,,False,False
45,15,stone_floor_base,True,0,0,,False,False
45,16,stone_floor_base,True,0,0,,False,False
45,17,stone_floor_base,True,0,0,,False,False
45,18,stone_floor_base,True,0,0,,False,False
45,19,stone_floor_base,True,0,0,,False,False
45,20,stone_floor_base,True,0,0,,False,False
45,21,stone_floor_base,True,0,0,,False,False
45,22,stone_floor_base,True,0,0,,False,False
45,23,stone_floor_base,True,0,0,,False,False
45,24,stone_floor_base,True,0,0,,False,False
45,25,stone_floor_base,True,0,0,,False,False
45,26,stone_floor_base,True,0,0,,False,False
45,27,stone_floor_base,True,0,0,,False,False
46,0,stone_1,False,0,0,,False,False
46,1,stone_2,False,0,0,,False,False
46,2,stone_1,False,0,0,,False,False
46,3,stone_3,False,0,0,,False,False
46,4,stone_0,False,0,0,,False,False
46,5,stone_3,False,0,0,,False,False
46,6,stone_0,False,0,0,,False,False
46,7,stone_1,False,0,0,,False,False
46,8,stone_floor,True,0,0,,False,False
46,9,stone_floor_base,True,0,0,,False,False
46,10,stone_floor_base,True,0,0,,False,False
46,11,stone_floor_base,True,0,0,,False,False
46,12,stone_floor_base,True,0,0,,False,False
46,13,stone_floor_base,True,0,0,,False,False
46,14,stone_floor_base,True,0,0,,False,False
46,15,stone_floor_base,True,0,0,,False,False
46,16,stone_floor_base,True,0,0,,False,False
46,17,stone_floor_base,True,0,0,,False,False
46,18,stone_floor_base,True,0,0,,False,False
46,19,stone_floor_base,True,0,0,,False,False
46,20,stone_floor_base,True,0,0,,False,False
46,21,stone_floor_base,True,0,0,,False,False
46,22,stone_floor_base,True,0,0,,False,False
46,23,stone_floor_base,True,0,0,,False,False
46,24,stone_floor_base,True,0,0,,False,False
